name_hc,mb_2008,mb_2009,parent_key,key,setofmb_hc,id,idext,region,zone,woreda,wname,
Saynt,0,18,uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f/r1[1],uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f/r1[1]/mb_HC[1],uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f/r1[1]/mb_HC,uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f,r1[1],Amhara,South Wolo,232,Sayint,
Waro,0,55,uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f/r1[1],uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f/r1[1]/mb_HC[5],uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f/r1[1]/mb_HC,uuid:d2022d1f-b66e-4ccd-8017-674593dcf18f,r1[1],Amhara,South Wolo,232,Sayint,
Gema  H.C,7,6,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC[4],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5,r1[1],Tigray,South Tigray,116,Endamehone,
Nekisge   H.C,16,6,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC[3],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5,r1[1],Tigray,South Tigray,116,Endamehone,
Shimta  H.C,3,2,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC[1],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5,r1[1],Tigray,South Tigray,116,Endamehone,
Mesiwity  H.C,7,9,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC[2],uuid:d2c27960-b494-47a2-893a-050fd85eb1b5/r1[1]/mb_HC,uuid:d2c27960-b494-47a2-893a-050fd85eb1b5,r1[1],Tigray,South Tigray,116,Endamehone,
Arabii HC,0,0,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC[4],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7,r1[1],Oromiya,Arsi,32,DIGELUNA TIJO-WEREDA,
Tijo HC,0,0,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC[3],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7,r1[1],Oromiya,Arsi,32,DIGELUNA TIJO-WEREDA,
Sagure HC,0,0,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC[1],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7,r1[1],Oromiya,Arsi,32,DIGELUNA TIJO-WEREDA,
Digalu HC,0,0,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC[5],uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7/r1[1]/mb_HC,uuid:d2efc7f0-8560-4830-9eca-1106f2ce5ba7,r1[1],Oromiya,Arsi,32,DIGELUNA TIJO-WEREDA,
R,0,6,uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4/r1[1],uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4/r1[1]/mb_HC[2],uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4/r1[1]/mb_HC,uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4,r1[1],,,,,
Y,6,3,uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4/r1[1],uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4/r1[1]/mb_HC[1],uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4/r1[1]/mb_HC,uuid:d2f4e48a-3286-407e-92e3-e4683504e9e4,r1[1],,,,,
Wachuge HC,0,0,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC[3],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef,r1[1],Oromiya,East Hararge,80,GORO MUTI,
Muti HC,0,0,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC[2],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef,r1[1],Oromiya,East Hararge,80,GORO MUTI,
Gore muti HC,0,0,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC[1],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef,r1[1],Oromiya,East Hararge,80,GORO MUTI,
Dado HC,0,0,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC[4],uuid:d325721b-b65c-4127-8ba8-9580f030b1ef/r1[1]/mb_HC,uuid:d325721b-b65c-4127-8ba8-9580f030b1ef,r1[1],Oromiya,East Hararge,80,GORO MUTI,
Degamba health center,106,522,uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC[2],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC,uuid:d3bf9c38-454f-4554-90b9-49af71473df1,r1[1],Tigray,Eastern Tigray,108,Hawzen,
Edaga selus,111,597,uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC[3],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC,uuid:d3bf9c38-454f-4554-90b9-49af71473df1,r1[1],Tigray,Eastern Tigray,108,Hawzen,
Megab health center,134,255,uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC[4],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC,uuid:d3bf9c38-454f-4554-90b9-49af71473df1,r1[1],Tigray,Eastern Tigray,108,Hawzen,
Koraro health center,80,365,uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC[1],uuid:d3bf9c38-454f-4554-90b9-49af71473df1/r1[1]/mb_HC,uuid:d3bf9c38-454f-4554-90b9-49af71473df1,r1[1],Tigray,Eastern Tigray,108,Hawzen,
Keramegit,125,142,uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC[4],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC,uuid:d551d700-36ba-49c4-b873-b521dd93e181,r1[2],Amhara,North Shewa,255,Mida w.,
Meragna,37,50,uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC[1],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC,uuid:d551d700-36ba-49c4-b873-b521dd93e181,r1[2],Amhara,North Shewa,255,Mida w.,
Behera,10,19,uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC[5],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC,uuid:d551d700-36ba-49c4-b873-b521dd93e181,r1[2],Amhara,North Shewa,255,Mida w.,
Rema,284,315,uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC[3],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC,uuid:d551d700-36ba-49c4-b873-b521dd93e181,r1[2],Amhara,North Shewa,255,Mida w.,
Tegora,314,329,uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC[2],uuid:d551d700-36ba-49c4-b873-b521dd93e181/r1[2]/mb_HC,uuid:d551d700-36ba-49c4-b873-b521dd93e181,r1[2],Amhara,North Shewa,255,Mida w.,
DenkulaH/C;,0,16,uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332/r1[4],uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332/r1[4]/mb_HC[1],uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332/r1[4]/mb_HC,uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332,r1[4],,,,,
Jena H/C,1,0,uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332/r1[4],uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332/r1[4]/mb_HC[2],uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332/r1[4]/mb_HC,uuid:d6443900-4e5d-45e3-ae2f-c3ee60ee9332,r1[4],,,,,
Wadego hexosa health center,6,2,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC[2],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0,r1[4],Oromiya,Arsi,49,TENA-WEREDA,
Sole Medaro health center,0,0,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC[4],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0,r1[4],Oromiya,Arsi,49,TENA-WEREDA,
Hasen usmen health center,12,7,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC[3],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0,r1[4],Oromiya,Arsi,49,TENA-WEREDA,
Xicho health center,12,8,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC[1],uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0/r1[4]/mb_HC,uuid:d7aab64d-4cc6-4b19-8a3d-6bb8c83aa9f0,r1[4],Oromiya,Arsi,49,TENA-WEREDA,
Cheffa Hc,410,350,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[3],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
Jarso Hc,403,374,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[6],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
AmburseHc,448,398,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[2],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
Ajeba Hc,342,243,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[1],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
Korega Hc,660,351,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[7],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
Hanicha Hc,196,310,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[5],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
Eddo Hc,223,140,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC[4],uuid:daf1c391-d300-4acd-aa55-8e533f8268a9/r1[4]/mb_HC,uuid:daf1c391-d300-4acd-aa55-8e533f8268a9,r1[4],SNNP,Hadiya,142,Misrak badewacho,
Kara makala HC,0,0,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[7],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Kobo HC,10,13,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[5],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Soka HC,18,16,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[1],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Lege gaba HC,18,29,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[4],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Chefe mign HC,0,0,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Burka HC,0,0,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[8],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Kufan zike HC,0,0,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[6],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Gorogudo HC,10,12,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC[2],uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4/r1[3]/mb_HC,uuid:dbad8242-547f-43cc-8d5b-dcafe4ba53d4,r1[3],Oromiya,East Hararge,75,DEDER-WEREDA,
Langey,30,12,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[2],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Yabatasalama,0,0,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[6],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Water,134,92,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[3],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Dolusalama,25,120,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[4],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Bereka,1,35,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[5],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Kersa,58,167,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Gola,0,0,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC[7],uuid:dbd53f50-557e-44a8-affc-061ea4d1023a/r1[1]/mb_HC,uuid:dbd53f50-557e-44a8-affc-061ea4d1023a,r1[1],Oromiya,East Hararge,85,KERSA-WEREDA,
Dera,429,363,uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e/r1[3],uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e/r1[3]/mb_HC[1],uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e/r1[3]/mb_HC,uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e,r1[3],Oromiya,Arsi,33,DODOTA-WEREDA,
Amude,291,176,uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e/r1[3],uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e/r1[3]/mb_HC[2],uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e/r1[3]/mb_HC,uuid:dcb19261-6e7b-412d-a90e-7889f8a9057e,r1[3],Oromiya,Arsi,33,DODOTA-WEREDA,
Seye  health  center,500,772,uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC[3],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC,uuid:de759e0b-5ca5-4427-9325-68d092a38edd,r1[1],Tigray,Central Tigray,101,Tanqua Abergele,
Agbe  health  center,944,2890,uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC[1],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC,uuid:de759e0b-5ca5-4427-9325-68d092a38edd,r1[1],Tigray,Central Tigray,101,Tanqua Abergele,
Gjgjke  health  center,543,614,uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC[4],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC,uuid:de759e0b-5ca5-4427-9325-68d092a38edd,r1[1],Tigray,Central Tigray,101,Tanqua Abergele,
Ruhakeze  health  center,341,712,uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC[2],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC,uuid:de759e0b-5ca5-4427-9325-68d092a38edd,r1[1],Tigray,Central Tigray,101,Tanqua Abergele,
Gera  health  center,0,525,uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC[5],uuid:de759e0b-5ca5-4427-9325-68d092a38edd/r1[1]/mb_HC,uuid:de759e0b-5ca5-4427-9325-68d092a38edd,r1[1],Tigray,Central Tigray,101,Tanqua Abergele,
Dnmbaza,70,260,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC[4],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4,r1[3],Tigray,Central Tigray,98,Tahitay Maychew,
Edaga Berhe,138,854,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC[2],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4,r1[3],Tigray,Central Tigray,98,Tahitay Maychew,
May Atsmi,160,878,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC[3],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4,r1[3],Tigray,Central Tigray,98,Tahitay Maychew,
Wukro Maray,236,1276,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC[1],uuid:de8e602f-dc80-4218-ae35-f31085efb4c4/r1[3]/mb_HC,uuid:de8e602f-dc80-4218-ae35-f31085efb4c4,r1[3],Tigray,Central Tigray,98,Tahitay Maychew,
Tankaro,0,0,uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC[4],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC,uuid:df3d9751-903c-442a-9714-f68eeb655bff,r1[1],SNNP,Sidama,176,Malga,
Guguma,94,67,uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC[2],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC,uuid:df3d9751-903c-442a-9714-f68eeb655bff,r1[1],SNNP,Sidama,176,Malga,
Haro,2,61,uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC[3],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC,uuid:df3d9751-903c-442a-9714-f68eeb655bff,r1[1],SNNP,Sidama,176,Malga,
Wogigira,326,160,uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC[1],uuid:df3d9751-903c-442a-9714-f68eeb655bff/r1[1]/mb_HC,uuid:df3d9751-903c-442a-9714-f68eeb655bff,r1[1],SNNP,Sidama,176,Malga,
Samre primery hospital,0,776,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC[7],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b,r1[3],Tigray,South East,126,Seharti Samre,
Samre,1531,900,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC[6],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b,r1[3],Tigray,South East,126,Seharti Samre,
Mariammoko,99,197,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC[5],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b,r1[3],Tigray,South East,126,Seharti Samre,
Adikela,74,124,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC[1],uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b/r1[3]/mb_HC,uuid:df611bd5-8993-4b04-b298-10ca42ca7c8b,r1[3],Tigray,South East,126,Seharti Samre,
